date,asset_id,product_id,subtype,market,low,mid,high,direct_low
2025-07-01,base1-15,42355,Holofoil,116.74,61.99,110.99,300.0,
2025-07-01,base1-16,42356,Holofoil,41.77,20.15,37.02,4320.98,
2025-07-01,base1-2,42360,Holofoil,157.08,103.0,149.99,499.99,
2025-07-01,base1-4,42382,Holofoil,453.54,328.81,454.0,1249.99,
2025-07-01,base1-58,42402,Normal,2.88,0.49,2.74,9999.0,1.23
2025-07-01,cel25c-4,250320,Holofoil,91.81,87.3,100.0,250.0,92.0
2025-07-01,gym2-2,83861,1st Edition Holofoil,597.5,376.48,494.62,499.99,
2025-07-01,gym2-2,83861,Unlimited Holofoil,453.69,310.0,508.95,599.99,499.99
2025-07-01,neo1-9,86903,1st Edition Holofoil,1251.5,1798.78,1899.98,1999.95,
2025-07-01,neo1-9,86903,Unlimited Holofoil,454.51,213.01,320.04,699.95,
2025-07-01,sl-151-bundle,502000,Normal,70.29,59.99,77.2,175.0,
2025-07-01,sl-151-etb,503313,Normal,244.04,244.04,300.0,4999.99,
2025-07-01,sl-151-upc,502005,Normal,386.99,370.0,400.0,20000.0,
2025-07-01,sl-ar-box,265519,Normal,395.56,369.99,415.22,1999.99,
2025-07-01,sl-bs-box,256141,Normal,398.23,390.0,469.98,999.99,
2025-07-01,sl-cel-upc,245140,Normal,496.39,499.99,672.1,2000.0,
2025-07-01,sl-champ-etb,218791,Normal,124.09,110.0,148.99,299.99,
2025-07-01,sl-cz-etb,453470,Normal,174.21,169.99,199.95,1999.99,
2025-07-01,sl-dr-box,624679,Normal,246.9,241.99,265.0,99999.0,
2025-07-01,sl-evs-box,242436,Normal,1909.91,1912.98,2375.0,10000.0,
2025-07-01,sl-evs-etb,243721,Normal,554.06,639.99,684.99,999.99,
2025-07-01,sl-fs-box,247654,Normal,740.89,735.0,899.0,1999.99,
2025-07-01,sl-hf-etb,194729,Normal,375.21,414.95,535.47,999.99,
2025-07-01,sl-jp-151,565243,Normal,159.04,157.75,170.0,390.0,
2025-07-01,sl-jp-terastal,603428,Normal,88.15,85.0,113.08,200.0,
2025-07-01,sl-jt-box,610931,Normal,223.13,215.0,259.0,364.95,
2025-07-01,sl-lo-box,277324,Normal,503.77,450.0,596.48,1200.0,
2025-07-01,sl-obf-box,501257,Normal,240.63,230.0,285.74,500.0,
2025-07-01,sl-pe-etb,593355,Normal,109.43,94.69,129.0,299.99,
2025-07-01,sl-pe-spc,622770,Normal,195.52,190.0,230.0,99999.0,
2025-07-01,sl-pf-etb,528040,Normal,181.87,182.99,199.99,252.99,
2025-07-01,sl-shf-etb,228821,Normal,90.9,84.0,99.99,499.99,
2025-07-01,sl-ss-box,565606,Normal,223.68,228.5,282.5,4999.99,
2025-07-01,sl-st-box,283389,Normal,360.32,347.98,400.0,1199.99,
2025-07-01,sl-tf-box,536225,Normal,216.26,204.0,239.99,400.0,
2025-07-01,sv2-185,497557,Normal,0.36,0.01,0.39,29.0,0.3
2025-07-01,sv2-185,497557,Reverse Holofoil,0.58,0.2,0.8,9.99,0.37
2025-07-01,sv2-254,497669,Holofoil,17.43,15.97,20.34,100.0,15.76
2025-07-01,sv2-269,497689,Holofoil,53.52,51.85,62.99,259.99,54.76
2025-07-01,sv3pt5-151,516566,Holofoil,7.17,5.25,7.99,40.0,6.41
2025-07-01,sv3pt5-199,517045,Holofoil,181.16,170.9,208.55,900.0,
2025-07-01,sv3pt5-205,517051,Holofoil,11.1,9.97,13.44,50.0,10.69
2025-07-01,sv3pt5-4,502555,Normal,0.06,0.01,0.15,5.0,0.1
2025-07-01,sv3pt5-4,502555,Reverse Holofoil,0.22,0.05,0.25,4.95,
2025-07-01,sv3pt5-6,502558,Holofoil,3.41,2.5,4.87,30.0,3.65
2025-07-01,sv3pt5-7,502548,Normal,0.1,0.01,0.15,15.0,0.09
2025-07-01,sv3pt5-7,502548,Reverse Holofoil,0.15,0.02,0.23,4.95,0.08
2025-07-01,sv4pt5-234,535090,Holofoil,159.05,149.57,178.45,400.0,162.64
2025-07-01,sv4pt5-54,534416,Holofoil,2.7,1.5,2.99,34.99,2.5
2025-07-01,sv8-57,590025,Holofoil,4.71,3.99,7.27,40.0,4.2
2025-07-01,sv8pt5-149,610504,Holofoil,249.04,212.0,272.45,800.0,
2025-07-01,sv8pt5-155,610510,Holofoil,282.32,230.0,295.48,599.95,
2025-07-01,sv8pt5-156,610511,Holofoil,404.98,378.44,441.93,800.0,
2025-07-01,sv8pt5-161,610516,Holofoil,1028.42,968.5,1097.0,1999.95,
2025-07-01,sv8pt5-167,610522,Holofoil,140.62,125.0,150.38,360.68,
2025-07-01,sv8pt5-179,610534,Holofoil,35.6,34.0,50.55,270.0,
2025-07-01,sv8pt5-28,610383,Holofoil,1.03,0.5,1.24,9.99,1.0
2025-07-01,sv8pt5-47,610402,Normal,0.04,0.01,0.1,4.95,0.02
2025-07-01,sv8pt5-47,610402,Reverse Holofoil,0.07,0.01,0.13,5.11,0.06
2025-07-01,sv8pt5-59,610414,Holofoil,0.22,0.01,0.27,100.0,0.2
2025-07-01,sv8pt5-59,610414,Reverse Holofoil,0.34,0.07,0.45,25.0,0.26
2025-07-01,sv8pt5-60,610415,Holofoil,5.27,4.25,6.49,40.0,5.1
2025-07-01,svp-085,518861,Normal,321.93,345.99,399.97,700.0,349.94
2025-07-01,swsh11-186,284137,Holofoil,508.29,454.8,540.0,1000.0,514.24
2025-07-01,swsh12-186,451834,Holofoil,259.39,224.5,301.98,599.95,263.99
2025-07-01,swsh12pt5gg-GG69,478100,Holofoil,152.49,152.05,179.99,1000.0,152.5
2025-07-01,swsh35-25,223018,Normal,0.09,0.02,0.2,1.25,
2025-07-01,swsh35-25,223018,Reverse Holofoil,0.3,0.09,0.3,2.0,0.25
2025-07-01,swsh35-74,223073,Holofoil,164.62,160.99,199.99,1500.0,160.99
2025-07-01,swsh45sv-SV107,232496,Holofoil,103.27,92.0,113.99,349.95,99.99
2025-07-01,swsh7-204,246693,Holofoil,27.84,24.09,34.62,100.0,25.57
2025-07-01,swsh7-205,246696,Holofoil,392.85,300.0,416.0,799.95,369.98
2025-07-01,swsh7-208,246755,Holofoil,25.15,16.0,27.96,59.95,24.96
2025-07-01,swsh7-209,246756,Holofoil,277.51,265.97,313.0,799.99,265.97
2025-07-01,swsh7-211,246702,Holofoil,41.92,36.0,45.92,99.99,42.61
2025-07-01,swsh7-212,246704,Holofoil,298.69,266.32,382.5,1000.0,210.99
2025-07-01,swsh7-215,246723,Holofoil,1449.3,1231.9,1540.0,13000.0,1422.99
2025-07-01,swsh7-218,246733,Holofoil,695.31,518.48,700.0,1299.95,659.99
2025-07-01,swsh7-41,246753,Holofoil,4.53,3.3,5.49,89.0,4.6
2025-07-01,swsh7-65,246690,Holofoil,9.12,7.75,9.86,500.0,9.09
2025-07-01,swsh7-75,246701,Holofoil,9.73,8.0,10.89,50.0,9.8
2025-07-01,swsh7-8,246691,Holofoil,5.7,4.48,6.2,50.0,5.56
2025-07-01,swsh8-271,253266,Holofoil,585.07,494.5,639.99,1499.98,576.79
2025-07-01,swsh9-154,263873,Holofoil,195.53,175.99,220.0,1500.0,159.99
2025-07-02,base1-15,42355,Holofoil,116.26,61.99,111.18,300.0,
2025-07-02,base1-16,42356,Holofoil,41.36,20.16,37.35,4320.98,
2025-07-02,base1-2,42360,Holofoil,156.48,110.44,153.77,499.99,
2025-07-02,base1-4,42382,Holofoil,453.54,328.81,453.55,1249.99,
2025-07-02,base1-58,42402,Normal,2.92,0.49,2.75,9999.0,1.25
2025-07-02,cel25c-4,250320,Holofoil,91.62,80.0,101.1,250.0,92.0
2025-07-02,gym2-2,83861,1st Edition Holofoil,597.5,499.97,499.99,799.99,
