date,asset_id,product_id,subtype,market,low,mid,high,direct_low
2025-04-01,base1-15,42355,Holofoil,126.49,70.0,123.49,300.0,
2025-04-01,base1-16,42356,Holofoil,39.31,20.0,37.34,77.99,18.5
2025-04-01,base1-2,42360,Holofoil,166.52,148.98,164.44,271.57,
2025-04-01,base1-4,42382,Holofoil,459.16,299.0,476.53,1000.0,
2025-04-01,base1-58,42402,Normal,3.15,0.49,2.49,9999.0,
2025-04-01,cel25c-4,250320,Holofoil,93.38,90.0,105.0,250.0,99.48
2025-04-01,gym2-2,83861,1st Edition Holofoil,923.15,683.99,799.99,949.99,
2025-04-01,gym2-2,83861,Unlimited Holofoil,337.78,300.0,374.6,550.0,
2025-04-01,neo1-9,86903,1st Edition Holofoil,1251.5,680.45,1825.0,2954.98,
2025-04-01,neo1-9,86903,Unlimited Holofoil,368.2,298.99,363.79,1000.0,
2025-04-01,sl-151-bundle,502000,Normal,64.7,58.99,70.0,399.99,
2025-04-01,sl-151-etb,503313,Normal,205.67,194.99,227.73,4999.99,
2025-04-01,sl-151-upc,502005,Normal,346.31,335.95,399.93,20000.0,
2025-04-01,sl-ar-box,265519,Normal,266.93,261.77,294.97,1999.99,
2025-04-01,sl-bs-box,256141,Normal,292.2,284.99,350.0,999.99,
2025-04-01,sl-cel-upc,245140,Normal,451.63,442.01,499.99,1499.95,
2025-04-01,sl-champ-etb,218791,Normal,124.76,118.0,141.99,399.99,
2025-04-01,sl-cz-etb,453470,Normal,123.34,125.78,150.0,1999.99,
2025-04-01,sl-dr-box,624679,Normal,340.97,328.0,359.18,1500.0,
2025-04-01,sl-evs-box,242436,Normal,1309.93,1329.97,1942.5,9999.99,
2025-04-01,sl-evs-etb,243721,Normal,471.19,455.01,500.0,989.89,
2025-04-01,sl-fs-box,247654,Normal,471.88,465.0,529.99,1222.99,
2025-04-01,sl-hf-etb,194729,Normal,286.82,285.0,300.0,999.98,
2025-04-01,sl-jp-151,565243,Normal,154.8,149.99,166.66,399.99,
2025-04-01,sl-jp-terastal,603428,Normal,116.81,111.0,120.0,170.0,
2025-04-01,sl-jt-box,610931,Normal,237.46,235.0,250.0,600.0,
2025-04-01,sl-lo-box,277324,Normal,392.62,378.99,440.0,1299.99,
2025-04-01,sl-obf-box,501257,Normal,214.78,200.0,250.0,999.99,
2025-04-01,sl-pe-etb,593355,Normal,135.79,124.89,145.0,299.99,
2025-04-01,sl-pe-spc,622770,Normal,456.2,451.75,453.55,498.87,
2025-04-01,sl-pf-etb,528040,Normal,126.75,115.0,137.5,209.98,
2025-04-01,sl-shf-etb,228821,Normal,81.32,72.43,90.0,999.0,
2025-04-01,sl-ss-box,565606,Normal,249.33,232.0,280.0,4999.99,
2025-04-01,sl-st-box,283389,Normal,271.19,270.0,317.25,1199.99,
2025-04-01,sl-tf-box,536225,Normal,194.06,194.0,220.99,400.0,
2025-04-01,sv2-185,497557,Normal,0.26,0.15,0.3,4.99,
2025-04-01,sv2-185,497557,Reverse Holofoil,1.16,0.19,1.08,9.99,1.16
2025-04-01,sv2-254,497669,Holofoil,19.31,14.99,21.21,100.0,20.0
2025-04-01,sv2-269,497689,Holofoil,67.36,62.0,74.14,259.99,67.25
2025-04-01,sv3pt5-151,516566,Holofoil,7.52,5.21,8.02,40.0,7.5
2025-04-01,sv3pt5-199,517045,Holofoil,245.15,224.99,280.0,1000.0,233.74
2025-04-01,sv3pt5-205,517051,Holofoil,12.8,9.99,14.6,50.0,15.02
2025-04-01,sv3pt5-4,502555,Normal,0.11,0.01,0.15,4.95,
2025-04-01,sv3pt5-4,502555,Reverse Holofoil,0.26,0.05,0.27,10.0,
2025-04-01,sv3pt5-6,502558,Holofoil,4.69,3.0,5.46,29.65,6.91
2025-04-01,sv3pt5-7,502548,Normal,0.12,0.01,0.15,15.0,
2025-04-01,sv3pt5-7,502548,Reverse Holofoil,0.19,0.01,0.25,4.95,
2025-04-01,sv4pt5-234,535090,Holofoil,187.59,175.0,207.89,499.98,191.95
2025-04-01,sv4pt5-54,534416,Holofoil,2.73,1.75,3.0,45.0,2.66
2025-04-01,sv8-57,590025,Holofoil,6.69,4.99,7.18,50.0,8.95
2025-04-01,sv8pt5-149,610504,Holofoil,378.46,335.0,430.25,799.95,
2025-04-01,sv8pt5-155,610510,Holofoil,416.12,351.16,416.2,899.95,
2025-04-01,sv8pt5-156,610511,Holofoil,478.54,450.0,513.25,899.95,513.0
2025-04-01,sv8pt5-161,610516,Holofoil,1454.21,1298.0,1549.0,3000.0,1499.99
2025-04-01,sv8pt5-167,610522,Holofoil,240.39,229.99,240.44,378.68,
2025-04-01,sv8pt5-179,610534,Holofoil,77.39,71.99,89.99,325.0,
2025-04-01,sv8pt5-28,610383,Holofoil,1.91,0.99,1.86,20.0,
2025-04-01,sv8pt5-47,610402,Normal,0.06,0.01,0.1,10.0,0.05
2025-04-01,sv8pt5-47,610402,Reverse Holofoil,0.08,0.01,0.12,4.95,0.09
2025-04-01,sv8pt5-59,610414,Holofoil,0.35,0.02,0.45,35.0,0.49
2025-04-01,sv8pt5-59,610414,Reverse Holofoil,0.71,0.15,1.01,69.0,
2025-04-01,sv8pt5-60,610415,Holofoil,7.01,5.07,9.06,33.0,
2025-04-01,svp-085,518861,Normal,343.81,330.0,381.47,750.0,349.9
2025-04-01,swsh11-186,284137,Holofoil,624.91,430.67,685.0,1269.69,
2025-04-01,swsh12-186,451834,Holofoil,286.18,257.5,314.8,699.95,308.85
2025-04-01,swsh12pt5gg-GG69,478100,Holofoil,196.06,173.49,210.45,1000.0,211.15
2025-04-01,swsh35-25,223018,Normal,0.11,0.01,0.19,1.25,
2025-04-01,swsh35-25,223018,Reverse Holofoil,0.35,0.09,0.3,2.0,
2025-04-01,swsh35-74,223073,Holofoil,203.91,162.49,249.97,1500.0,241.98
2025-04-01,swsh45sv-SV107,232496,Holofoil,123.32,104.0,133.19,445.06,129.99
2025-04-01,swsh7-204,246693,Holofoil,31.06,24.99,34.17,100.0,42.98
2025-04-01,swsh7-205,246696,Holofoil,434.62,330.0,466.54,776.3,419.99
2025-04-01,swsh7-208,246755,Holofoil,25.47,18.68,29.99,48.95,34.7
2025-04-01,swsh7-209,246756,Holofoil,378.04,252.58,399.99,799.99,357.3
2025-04-01,swsh7-211,246702,Holofoil,43.35,36.99,45.37,130.0,48.99
2025-04-01,swsh7-212,246704,Holofoil,426.12,325.99,473.95,1000.0,469.99
2025-04-01,swsh7-215,246723,Holofoil,1665.1,1299.0,1879.99,2703.6,1728.99
2025-04-01,swsh7-218,246733,Holofoil,808.0,645.0,849.99,1443.15,949.99
2025-04-01,swsh7-41,246753,Holofoil,5.25,3.45,5.41,89.0,6.79
2025-04-01,swsh7-65,246690,Holofoil,9.82,5.19,10.0,500.0,11.05
2025-04-01,swsh7-75,246701,Holofoil,10.41,7.67,10.41,50.0,8.91
2025-04-01,swsh7-8,246691,Holofoil,5.95,3.9,6.04,50.0,5.95
2025-04-01,swsh8-271,253266,Holofoil,649.46,584.51,720.0,1799.0,609.99
2025-04-01,swsh9-154,263873,Holofoil,215.91,174.93,226.0,1500.0,224.94
2025-04-02,base1-15,42355,Holofoil,126.77,70.0,121.77,300.0,112.75
2025-04-02,base1-16,42356,Holofoil,39.23,20.0,35.35,77.99,
2025-04-02,base1-2,42360,Holofoil,166.52,148.98,158.2,269.51,
2025-04-02,base1-4,42382,Holofoil,459.16,299.0,478.96,1000.0,
