date,asset_id,product_id,subtype,market,low,mid,high,direct_low
2025-06-01,base1-15,42355,Holofoil,123.89,74.99,118.8,300.0,
2025-06-01,base1-16,42356,Holofoil,45.01,17.04,33.25,9999.0,
2025-06-01,base1-2,42360,Holofoil,162.9,119.99,152.56,499.99,
2025-06-01,base1-4,42382,Holofoil,494.04,400.0,500.0,1249.99,
2025-06-01,base1-58,42402,Normal,2.99,0.4,2.3,9999.0,
2025-06-01,cel25c-4,250320,Holofoil,101.1,85.21,105.32,250.0,104.84
2025-06-01,gym2-2,83861,1st Edition Holofoil,697.67,376.48,499.99,500.0,
2025-06-01,gym2-2,83861,Unlimited Holofoil,421.95,347.99,434.99,599.0,
2025-06-01,neo1-9,86903,1st Edition Holofoil,1251.5,1350.0,2152.49,2954.98,
2025-06-01,neo1-9,86903,Unlimited Holofoil,426.97,338.99,359.99,474.7,
2025-06-01,sl-151-bundle,502000,Normal,68.62,61.95,71.25,230.0,
2025-06-01,sl-151-etb,503313,Normal,232.1,220.0,253.86,4999.99,
2025-06-01,sl-151-upc,502005,Normal,372.74,367.02,400.0,26500.0,
2025-06-01,sl-ar-box,265519,Normal,413.04,370.0,450.0,1999.99,
2025-06-01,sl-bs-box,256141,Normal,421.65,420.0,493.5,999.99,
2025-06-01,sl-cel-upc,245140,Normal,466.06,476.0,500.31,2000.0,
2025-06-01,sl-champ-etb,218791,Normal,125.17,109.7,139.99,800.0,
2025-06-01,sl-cz-etb,453470,Normal,158.78,155.96,199.0,1999.99,
2025-06-01,sl-dr-box,624679,Normal,254.85,251.0,264.88,99999.0,
2025-06-01,sl-evs-box,242436,Normal,1800.41,1900.0,2000.0,10000.0,
2025-06-01,sl-evs-etb,243721,Normal,520.04,639.99,685.0,999.99,
2025-06-01,sl-fs-box,247654,Normal,791.03,775.0,974.99,1999.99,
2025-06-01,sl-hf-etb,194729,Normal,306.42,310.0,399.93,550.0,
2025-06-01,sl-jp-151,565243,Normal,162.49,157.0,172.49,399.99,
2025-06-01,sl-jp-terastal,603428,Normal,91.17,87.19,111.75,200.0,
2025-06-01,sl-jt-box,610931,Normal,210.41,203.01,241.26,600.0,
2025-06-01,sl-lo-box,277324,Normal,539.82,519.99,629.99,1500.0,
2025-06-01,sl-obf-box,501257,Normal,236.99,230.99,255.0,500.0,
2025-06-01,sl-pe-etb,593355,Normal,112.62,104.99,137.45,299.99,
2025-06-01,sl-pe-spc,622770,Normal,220.76,215.0,249.97,99999.0,
2025-06-01,sl-pf-etb,528040,Normal,143.0,139.99,149.99,209.98,
2025-06-01,sl-shf-etb,228821,Normal,88.58,73.0,94.09,499.99,
2025-06-01,sl-ss-box,565606,Normal,217.74,211.96,279.99,4999.99,
2025-06-01,sl-st-box,283389,Normal,338.91,325.0,399.99,1199.99,
2025-06-01,sl-tf-box,536225,Normal,214.23,210.99,245.02,400.0,
2025-06-01,sv2-185,497557,Normal,0.31,0.01,0.4,5.15,
2025-06-01,sv2-185,497557,Reverse Holofoil,0.7,0.12,0.99,9.99,0.94
2025-06-01,sv2-254,497669,Holofoil,20.31,16.0,21.78,100.0,37.98
