date,asset_id,product_id,subtype,market,low,mid,high,direct_low
2026-04-01,base1-15,42355,Holofoil,148.77,98.68,198.22,1087.5,349.99
2026-04-01,base1-16,42356,Holofoil,52.73,33.36,53.29,119.99,19.99
2026-04-01,base1-2,42360,Holofoil,190.84,199.99,296.6,2199.86,99.99
2026-04-01,base1-4,42382,Holofoil,495.82,450.0,735.0,2000.0,1499.67
2026-04-01,base1-58,42402,Normal,4.93,0.5,3.99,9999.0,
2026-04-01,cel25c-4,250320,Holofoil,182.93,165.0,219.25,999.99,189.99
2026-04-01,gym2-2,83861,Unlimited Holofoil,519.57,439.77,555.38,1199.99,332.5
2026-04-01,neo1-9,86903,1st Edition Holofoil,1299.96,1798.78,1899.99,2950.0,1899.98
2026-04-01,neo1-9,86903,Unlimited Holofoil,457.03,494.0,673.25,1000.0,
2026-04-01,sl-151-bundle,502000,Normal,181.96,180.0,200.0,2999.99,
2026-04-01,sl-151-etb,503313,Normal,620.32,649.97,777.77,3000.0,
2026-04-01,sl-151-upc,502005,Normal,955.45,935.0,1299.99,40000.0,
2026-04-01,sl-ar-box,265519,Normal,388.6,385.0,487.0,899.99,
2026-04-01,sl-bs-box,256141,Normal,589.94,599.99,699.99,5000.0,
2026-04-01,sl-cel-upc,245140,Normal,983.62,1022.88,1296.95,154722.59,
2026-04-01,sl-champ-etb,218791,Normal,171.55,164.97,200.0,500.0,
2026-04-01,sl-cz-etb,453470,Normal,317.9,300.0,350.0,785.0,
2026-04-01,sl-dr-box,624679,Normal,580.66,599.0,674.99,2185.0,
2026-04-01,sl-evs-box,242436,Normal,2575.11,2500.0,3300.0,12000.0,
2026-04-01,sl-evs-etb,243721,Normal,829.82,1150.0,1999.95,3499.98,
2026-04-01,sl-fs-box,247654,Normal,987.75,980.0,1199.48,3000.0,
2026-04-01,sl-hf-etb,194729,Normal,488.02,484.34,599.99,9999.98,
2026-04-01,sl-jp-151,565243,Normal,297.64,299.99,348.88,500.0,
2026-04-01,sl-jp-terastal,603428,Normal,117.5,118.0,130.0,200.0,
2026-04-01,sl-jt-box,610931,Normal,262.79,258.59,309.99,558.43,
2026-04-01,sl-lo-box,277324,Normal,717.26,718.22,892.99,2500.0,
2026-04-01,sl-me1-box,644298,Normal,282.29,275.0,299.99,500.0,
2026-04-01,sl-obf-box,501257,Normal,346.32,349.99,399.99,1000.0,
2026-04-01,sl-pe-etb,593355,Normal,176.95,175.0,209.64,1115.0,
2026-04-01,sl-pe-spc,622770,Normal,322.75,312.0,391.3,799.0,
2026-04-01,sl-pf-etb,528040,Normal,359.92,398.94,449.99,775.0,
2026-04-01,sl-phf-box,654137,Normal,376.78,371.6,415.5,999.0,
2026-04-01,sl-shf-etb,228821,Normal,116.3,113.04,150.0,500.11,
2026-04-01,sl-ss-box,565606,Normal,248.65,235.01,300.0,4999.99,
2026-04-01,sl-st-box,283389,Normal,472.04,469.0,569.99,9999.99,
2026-04-01,sl-tf-box,536225,Normal,288.91,299.99,330.0,500.0,
2026-04-01,sv2-185,497557,Normal,0.28,0.05,0.33,19.98,0.31
2026-04-01,sv2-185,497557,Reverse Holofoil,0.64,0.23,0.8,19.98,0.6
2026-04-01,sv2-254,497669,Holofoil,11.79,10.0,13.45,112.5,14.99
2026-04-01,sv2-269,497689,Holofoil,53.26,45.0,59.48,527.8,61.49
2026-04-01,sv3pt5-151,516566,Holofoil,8.42,5.0,9.39,96.95,7.48
2026-04-01,sv3pt5-199,517045,Holofoil,395.01,389.99,475.0,1000.0,449.95
2026-04-01,sv3pt5-205,517051,Holofoil,30.22,22.25,34.29,129.99,25.51
2026-04-01,sv3pt5-4,502555,Normal,0.22,0.01,0.22,19.98,0.02
2026-04-01,sv3pt5-4,502555,Reverse Holofoil,0.34,0.01,0.36,19.98,0.38
2026-04-01,sv3pt5-6,502558,Holofoil,8.93,7.9,10.99,87.4,10.11
2026-04-01,sv3pt5-7,502548,Normal,0.19,0.01,0.22,19.98,0.05
2026-04-01,sv3pt5-7,502548,Reverse Holofoil,0.32,0.01,0.31,50.0,0.28
2026-04-01,sv4pt5-234,535090,Holofoil,273.11,245.66,329.99,600.0,204.16
2026-04-01,sv4pt5-54,534416,Holofoil,4.13,2.33,4.5,43.2,6.8
2026-04-01,sv8-57,590025,Holofoil,4.07,2.67,4.4,96.95,5.33
2026-04-01,sv8pt5-149,610504,Holofoil,211.3,200.0,282.0,2019.8,
2026-04-01,sv8pt5-155,610510,Holofoil,258.31,265.51,320.91,2854.5,
2026-04-01,sv8pt5-156,610511,Holofoil,349.3,372.0,479.99,3850.0,
2026-04-01,sv8pt5-161,610516,Holofoil,1448.09,1349.99,1581.21,5000.0,
2026-04-01,sv8pt5-167,610522,Holofoil,188.09,199.0,237.49,3009.8,
2026-04-01,sv8pt5-179,610534,Holofoil,59.65,49.67,73.3,999.0,
2026-04-01,sv8pt5-28,610383,Holofoil,2.25,1.0,1.99,999.0,3.87
2026-04-01,sv8pt5-47,610402,Normal,0.03,0.01,0.1,999.0,0.01
2026-04-01,sv8pt5-47,610402,Reverse Holofoil,0.12,0.01,0.15,999.0,0.01
2026-04-01,sv8pt5-59,610414,Holofoil,0.27,0.01,0.3,999.0,0.28
2026-04-01,sv8pt5-59,610414,Reverse Holofoil,0.38,0.03,0.41,999.0,
2026-04-01,sv8pt5-60,610415,Holofoil,5.0,3.99,5.2,999.0,7.25
