date,asset_id,product_id,subtype,market,low,mid,high,direct_low
2025-11-01,base1-15,42355,Holofoil,116.97,75.0,121.71,300.0,
2025-11-01,base1-16,42356,Holofoil,35.64,22.03,37.08,72.94,
2025-11-01,base1-2,42360,Holofoil,162.35,94.0,126.52,500.0,
2025-11-01,base1-4,42382,Holofoil,460.45,315.32,479.99,1000.0,
2025-11-01,base1-58,42402,Normal,3.54,0.4,2.13,9999.0,1.5
2025-11-01,cel25c-4,250320,Holofoil,131.53,101.85,140.24,499.99,105.87
2025-11-01,gym2-2,83861,1st Edition Holofoil,717.34,500.0,753.21,1199.99,
2025-11-01,gym2-2,83861,Unlimited Holofoil,524.03,347.99,502.49,588.51,497.89
2025-11-01,neo1-9,86903,1st Edition Holofoil,1799.99,1798.75,1798.78,1900.97,
2025-11-01,neo1-9,86903,Unlimited Holofoil,407.26,265.0,359.99,540.0,
2025-11-01,sl-151-bundle,502000,Normal,97.35,86.83,109.95,999.99,
2025-11-01,sl-151-etb,503313,Normal,409.94,399.97,499.95,1000.0,
2025-11-01,sl-151-upc,502005,Normal,582.74,590.0,750.0,40000.0,
2025-11-01,sl-ar-box,265519,Normal,411.14,380.0,483.98,9999.99,
2025-11-01,sl-bs-box,256141,Normal,490.47,476.97,649.97,9999.99,
2025-11-01,sl-cel-upc,245140,Normal,902.18,875.99,979.99,154722.59,
2025-11-01,sl-champ-etb,218791,Normal,153.12,159.97,180.0,499.99,
2025-11-01,sl-cz-etb,453470,Normal,222.84,198.5,242.5,4999.99,
2025-11-01,sl-dr-box,624679,Normal,383.61,378.0,499.49,9999.0,
2025-11-01,sl-evs-box,242436,Normal,2579.66,2300.0,3180.0,12000.0,
2025-11-01,sl-evs-etb,243721,Normal,673.62,790.0,999.0,2999.99,
2025-11-01,sl-fs-box,247654,Normal,993.35,940.0,1199.95,4999.99,
2025-11-01,sl-hf-etb,194729,Normal,404.55,406.99,499.96,9999.98,
2025-11-01,sl-jp-151,565243,Normal,183.86,175.0,199.99,399.99,
2025-11-01,sl-jp-terastal,603428,Normal,106.79,99.5,115.0,189.99,
2025-11-01,sl-jt-box,610931,Normal,257.57,249.98,269.99,551.0,
2025-11-01,sl-lo-box,277324,Normal,790.33,700.0,879.0,2500.0,
2025-11-01,sl-me1-box,644298,Normal,263.84,239.99,300.0,500.0,
2025-11-01,sl-obf-box,501257,Normal,309.91,290.0,350.0,1000.0,
2025-11-01,sl-pe-etb,593355,Normal,133.01,130.0,150.0,2000.0,
2025-11-01,sl-pe-spc,622770,Normal,303.9,283.99,325.0,1200.0,
2025-11-01,sl-pf-etb,528040,Normal,277.16,257.01,287.5,989.89,
2025-11-01,sl-phf-box,654137,Normal,308.76,301.99,309.98,448.95,
2025-11-01,sl-shf-etb,228821,Normal,101.06,95.0,114.99,499.99,
2025-11-01,sl-ss-box,565606,Normal,246.07,242.0,310.0,4999.99,
2025-11-01,sl-st-box,283389,Normal,466.62,410.0,570.0,9999.99,
2025-11-01,sl-tf-box,536225,Normal,270.89,264.69,299.99,750.0,
2025-11-01,sv2-185,497557,Normal,0.3,0.24,0.39,30.0,
2025-11-01,sv2-185,497557,Reverse Holofoil,0.58,0.25,0.7,6.99,
2025-11-01,sv2-254,497669,Holofoil,14.84,13.37,16.99,100.0,16.99
2025-11-01,sv2-269,497689,Holofoil,52.22,49.0,60.0,294.12,65.13
2025-11-01,sv3pt5-151,516566,Holofoil,8.03,4.99,7.92,42.96,
2025-11-01,sv3pt5-199,517045,Holofoil,263.07,230.0,299.5,999.0,
2025-11-01,sv3pt5-205,517051,Holofoil,15.97,13.69,19.0,95.58,21.32
2025-11-01,sv3pt5-4,502555,Normal,0.15,0.01,0.16,5.0,0.14
2025-11-01,sv3pt5-4,502555,Reverse Holofoil,0.2,0.03,0.26,3.99,
2025-11-01,sv3pt5-6,502558,Holofoil,4.32,2.99,4.98,39.97,4.99
2025-11-01,sv3pt5-7,502548,Normal,0.16,0.01,0.17,2.01,
2025-11-01,sv3pt5-7,502548,Reverse Holofoil,0.27,0.01,0.25,50.0,0.2
2025-11-01,sv4pt5-234,535090,Holofoil,279.8,229.55,300.0,549.99,378.0
2025-11-01,sv4pt5-54,534416,Holofoil,3.18,2.0,3.59,34.99,7.76
2025-11-01,sv8-57,590025,Holofoil,3.86,3.0,5.44,40.0,4.77
2025-11-01,sv8pt5-149,610504,Holofoil,213.46,196.46,215.21,800.0,
2025-11-01,sv8pt5-155,610510,Holofoil,230.81,200.99,249.75,499.99,
2025-11-01,sv8pt5-156,610511,Holofoil,343.68,329.98,437.19,999.99,
2025-11-01,sv8pt5-161,610516,Holofoil,1210.01,1037.73,1269.5,5027.4,
2025-11-01,sv8pt5-167,610522,Holofoil,121.93,114.99,123.6,300.0,
2025-11-01,sv8pt5-179,610534,Holofoil,49.9,42.0,51.61,329.99,
2025-11-01,sv8pt5-28,610383,Holofoil,1.04,0.49,1.24,19.99,
