date,asset_id,product_id,subtype,market,low,mid,high,direct_low
2026-08-01,base1-15,42355,Holofoil,168.81,98.0,129.99,1083.88,115.74
2026-08-01,base1-16,42356,Holofoil,56.25,30.0,39.99,127.86,39.2
2026-08-01,base1-2,42360,Holofoil,224.86,125.0,191.61,9999.0,149.99
2026-08-01,base1-4,42382,Holofoil,800.43,475.0,918.3,4590.63,612.06
2026-08-01,base1-58,42402,Normal,7.71,1.93,4.06,1000.0,6.49
2026-08-01,cel25c-4,250320,Holofoil,177.52,148.99,190.61,999.99,176.99
2026-08-01,gym2-2,83861,1st Edition Holofoil,699.99,696.69,2000.0,2099.99,
2026-08-01,gym2-2,83861,Unlimited Holofoil,594.19,437.99,734.12,1499.99,999.99
2026-08-01,neo1-9,86903,1st Edition Holofoil,1299.96,7475.75,8000.0,10000.0,
2026-08-01,neo1-9,86903,Unlimited Holofoil,518.99,475.99,499.99,1500.0,
2026-08-01,sl-151-bundle,502000,Normal,184.05,179.0,217.41,20000.0,
2026-08-01,sl-151-etb,503313,Normal,609.42,574.99,650.0,2000.0,
2026-08-01,sl-151-upc,502005,Normal,940.05,953.0,1200.0,35000.0,
2026-08-01,sl-ar-box,265519,Normal,421.9,419.99,450.0,900.0,
2026-08-01,sl-base-box,185731,Normal,,100000.0,100000.0,100000.0,
2026-08-01,sl-bs-box,256141,Normal,630.09,580.0,654.75,5000.0,
2026-08-01,sl-cel-upc,245140,Normal,1298.63,1274.99,1499.99,200000.0,
2026-08-01,sl-champ-etb,218791,Normal,211.82,210.99,250.0,650.0,
2026-08-01,sl-cz-etb,453470,Normal,329.92,329.99,399.99,1000.0,
2026-08-01,sl-dr-box,624679,Normal,525.68,461.0,629.93,8498.0,
2026-08-01,sl-evs-box,242436,Normal,2510.64,2400.0,3000.0,12000.0,
2026-08-01,sl-evs-etb,243721,Normal,1030.04,1059.01,1077.94,3200.0,
2026-08-01,sl-fs-box,247654,Normal,992.57,979.95,1199.99,6500.0,
2026-08-01,sl-hf-etb,194729,Normal,552.76,575.0,700.0,9999.98,
2026-08-01,sl-jp-151,565243,Normal,327.7,319.99,379.98,2500.0,
2026-08-01,sl-jp-terastal,603428,Normal,112.71,99.99,146.0,299.95,
2026-08-01,sl-jt-box,610931,Normal,298.47,298.0,324.95,600.0,
2026-08-01,sl-lo-box,277324,Normal,733.43,724.99,879.0,2500.0,
2026-08-01,sl-me1-box,644298,Normal,319.94,306.99,345.0,999.99,
2026-08-01,sl-obf-box,501257,Normal,379.99,364.99,422.49,1000.0,
2026-08-01,sl-pe-etb,593355,Normal,161.72,154.99,200.0,1719.5,
2026-08-01,sl-pe-spc,622770,Normal,270.94,259.99,344.89,1500.0,
2026-08-01,sl-pf-etb,528040,Normal,477.28,445.0,500.0,800.0,
2026-08-01,sl-phf-box,654137,Normal,411.27,400.0,467.5,1000.0,
2026-08-01,sl-shf-etb,228821,Normal,148.14,135.0,179.98,500.0,
2026-08-01,sl-ss-box,565606,Normal,301.18,289.95,348.24,4999.99,
2026-08-01,sl-st-box,283389,Normal,526.77,510.01,555.0,1000.0,
2026-08-01,sl-tf-box,536225,Normal,314.11,288.99,335.45,800.0,
2026-08-01,sv2-185,497557,Normal,0.28,0.03,0.3,19.7,0.28
2026-08-01,sv2-185,497557,Reverse Holofoil,0.44,0.17,0.59,15.92,0.47
2026-08-01,sv2-254,497669,Holofoil,12.3,7.0,12.49,111.86,12.73
2026-08-01,sv2-269,497689,Holofoil,61.98,55.34,68.99,526.14,71.55
2026-08-01,sv3pt5-151,516566,Holofoil,7.17,4.5,8.44,100.0,8.09
2026-08-01,sv3pt5-199,517045,Holofoil,368.75,345.31,405.25,10000.0,345.31
2026-08-01,sv3pt5-205,517051,Holofoil,28.76,22.09,32.0,219.78,26.68
2026-08-01,sv3pt5-4,502555,Normal,0.23,0.03,0.25,25.0,0.23
2026-08-01,sv3pt5-4,502555,Reverse Holofoil,0.48,0.13,0.42,18.1,0.36
2026-08-01,sv3pt5-6,502558,Holofoil,7.66,4.49,9.0,112.99,7.11
2026-08-01,sv3pt5-7,502548,Normal,0.24,0.05,0.25,1000.0,0.17
2026-08-01,sv3pt5-7,502548,Reverse Holofoil,0.46,0.1,0.41,50.0,0.4
2026-08-01,sv4pt5-234,535090,Holofoil,294.65,264.27,325.88,2685.15,283.48
2026-08-01,sv4pt5-54,534416,Holofoil,5.64,3.65,5.99,99.0,5.18
2026-08-01,sv8-57,590025,Holofoil,3.86,2.0,4.5,96.95,4.44
2026-08-01,sv8pt5-149,610504,Holofoil,302.0,244.99,317.1,2000.0,
2026-08-01,sv8pt5-155,610510,Holofoil,309.31,262.95,326.08,999.0,
2026-08-01,sv8pt5-156,610511,Holofoil,546.33,365.69,567.22,3291.21,603.24
2026-08-01,sv8pt5-161,610516,Holofoil,1512.66,1245.0,1649.95,3997.26,1699.95
2026-08-01,sv8pt5-167,610522,Holofoil,191.29,179.0,212.95,3009.8,201.96
2026-08-01,sv8pt5-179,610534,Holofoil,62.16,56.35,71.7,999.0,
2026-08-01,sv8pt5-28,610383,Holofoil,2.46,1.38,2.72,999.0,3.11
2026-08-01,sv8pt5-47,610402,Normal,0.14,0.01,0.15,999.0,0.04
2026-08-01,sv8pt5-47,610402,Reverse Holofoil,0.18,0.01,0.2,999.0,0.1
2026-08-01,sv8pt5-59,610414,Holofoil,0.58,0.05,0.49,999.0,
2026-08-01,sv8pt5-59,610414,Reverse Holofoil,0.69,0.1,0.6,999.0,
2026-08-01,sv8pt5-60,610415,Holofoil,7.8,3.45,8.55,5000.0,9.96
2026-08-01,svp-085,518861,Normal,1106.75,999.99,1246.99,6997.07,1041.77
2026-08-01,swsh11-186,284137,Holofoil,837.72,733.99,906.25,5259.78,874.95
2026-08-01,swsh12-186,451834,Holofoil,522.21,496.99,600.13,3758.85,569.99
2026-08-01,swsh12pt5gg-GG69,478100,Holofoil,371.07,312.71,390.99,1864.98,341.35
2026-08-01,swsh35-25,223018,Normal,0.19,0.04,0.2,19.98,
2026-08-01,swsh35-25,223018,Reverse Holofoil,0.19,0.1,0.29,19.98,
2026-08-01,swsh35-74,223073,Holofoil,234.9,204.99,257.69,1500.0,266.32
2026-08-01,swsh45sv-SV107,232496,Holofoil,143.25,123.46,158.22,349.95,155.84
2026-08-01,swsh7-204,246693,Holofoil,41.91,32.88,41.96,289.9,51.63
2026-08-01,swsh7-205,246696,Holofoil,418.43,321.91,404.9,1499.99,479.99
2026-08-01,swsh7-208,246755,Holofoil,37.87,34.99,40.0,270.1,249.99
2026-08-01,swsh7-209,246756,Holofoil,304.17,279.53,335.45,2275.38,323.99
2026-08-01,swsh7-211,246702,Holofoil,58.71,47.0,60.0,450.0,63.49
2026-08-01,swsh7-212,246704,Holofoil,404.44,344.5,411.75,4249.73,406.24
2026-08-01,swsh7-215,246723,Holofoil,2416.28,1998.67,2477.0,6000.0,2455.0
