date,asset_id,product_id,subtype,market,low,mid,high,direct_low
2025-12-01,base1-15,42355,Holofoil,125.19,73.98,94.28,999.98,
2025-12-01,base1-16,42356,Holofoil,37.87,23.99,35.57,9999.0,
2025-12-01,base1-2,42360,Holofoil,160.09,100.0,130.0,500.0,
2025-12-01,base1-4,42382,Holofoil,463.35,369.0,500.0,1000.0,
2025-12-01,base1-58,42402,Normal,3.48,0.5,2.85,9999.0,3.89
2025-12-01,cel25c-4,250320,Holofoil,135.66,99.99,149.99,499.99,103.74
2025-12-01,gym2-2,83861,1st Edition Holofoil,926.01,500.0,799.01,1199.99,
2025-12-01,gym2-2,83861,Unlimited Holofoil,508.76,347.82,499.95,629.48,350.0
2025-12-01,neo1-9,86903,1st Edition Holofoil,1799.99,1798.75,1800.0,2700.0,
2025-12-01,neo1-9,86903,Unlimited Holofoil,409.75,295.8,397.0,540.0,
2025-12-01,sl-151-bundle,502000,Normal,96.56,92.0,105.0,999.99,
2025-12-01,sl-151-etb,503313,Normal,352.61,335.0,419.99,1000.0,
2025-12-01,sl-151-upc,502005,Normal,568.79,579.99,699.99,40000.0,
2025-12-01,sl-ar-box,265519,Normal,408.59,389.99,455.0,899.99,
2025-12-01,sl-bs-box,256141,Normal,496.51,489.99,627.99,5000.0,
2025-12-01,sl-cel-upc,245140,Normal,875.78,799.99,913.85,154722.59,
2025-12-01,sl-champ-etb,218791,Normal,149.58,138.0,177.5,500.0,
2025-12-01,sl-cz-etb,453470,Normal,196.43,195.0,233.75,4999.99,
2025-12-01,sl-dr-box,624679,Normal,407.11,395.01,544.99,99999.0,
2025-12-01,sl-evs-box,242436,Normal,2391.53,2200.0,2999.98,12000.0,
2025-12-01,sl-evs-etb,243721,Normal,684.78,683.0,999.0,2999.99,
2025-12-01,sl-fs-box,247654,Normal,921.07,800.0,1090.01,3000.0,
2025-12-01,sl-hf-etb,194729,Normal,394.68,373.99,450.0,9999.98,
2025-12-01,sl-jp-151,565243,Normal,178.09,169.97,199.99,399.99,
2025-12-01,sl-jp-terastal,603428,Normal,106.59,103.97,119.69,200.0,
2025-12-01,sl-jt-box,610931,Normal,231.11,222.99,250.98,551.0,
2025-12-01,sl-lo-box,277324,Normal,666.83,648.0,899.99,2500.0,
2025-12-01,sl-me1-box,644298,Normal,250.34,234.0,292.47,7777.0,
2025-12-01,sl-neo-box,193334,Normal,,109998.68,109998.68,109998.68,
2025-12-01,sl-obf-box,501257,Normal,295.34,289.99,342.5,1000.0,
