date,asset_id,product_id,subtype,market,low,mid,high,direct_low
2025-09-01,base1-15,42355,Holofoil,113.65,72.08,123.49,300.0,
2025-09-01,base1-16,42356,Holofoil,36.06,16.23,33.99,72.94,39.9
2025-09-01,base1-2,42360,Holofoil,159.29,95.0,129.98,499.99,
2025-09-01,base1-4,42382,Holofoil,461.52,280.0,505.54,1000.0,
2025-09-01,base1-58,42402,Normal,2.77,0.4,2.7,9999.0,
2025-09-01,cel25c-4,250320,Holofoil,117.93,90.42,149.99,499.99,90.0
2025-09-01,gym2-2,83861,1st Edition Holofoil,650.0,1000.0,1001.0,1039.98,
2025-09-01,gym2-2,83861,Unlimited Holofoil,537.88,309.97,504.95,604.04,511.0
2025-09-01,neo1-9,86903,1st Edition Holofoil,1649.5,1798.78,1900.48,1900.97,
2025-09-01,neo1-9,86903,Unlimited Holofoil,447.38,289.3,359.99,699.95,
2025-09-01,sl-151-bundle,502000,Normal,88.02,83.0,99.95,999.99,
2025-09-01,sl-151-etb,503313,Normal,347.89,390.0,450.0,4999.99,
2025-09-01,sl-151-upc,502005,Normal,508.8,549.99,790.0,30000.0,
2025-09-01,sl-ar-box,265519,Normal,377.26,399.0,480.0,9999.99,
2025-09-01,sl-bs-box,256141,Normal,520.49,549.99,725.0,9999.99,
2025-09-01,sl-cel-upc,245140,Normal,815.55,979.99,1108.48,13583.33,
2025-09-01,sl-champ-etb,218791,Normal,129.63,130.0,156.97,299.99,
2025-09-01,sl-cz-etb,453470,Normal,192.5,199.97,265.0,4999.99,
2025-09-01,sl-dr-box,624679,Normal,335.05,330.99,382.27,9999.0,
2025-09-01,sl-evs-box,242436,Normal,2472.92,2750.0,3697.6,19850.0,
2025-09-01,sl-evs-etb,243721,Normal,637.22,799.99,1000.49,2999.99,
2025-09-01,sl-fs-box,247654,Normal,930.17,1050.0,1199.99,9999.99,
2025-09-01,sl-hf-etb,194729,Normal,418.66,439.99,540.0,9999.98,
2025-09-01,sl-jp-151,565243,Normal,171.44,169.38,193.0,250.0,
2025-09-01,sl-jp-terastal,603428,Normal,93.51,90.99,114.48,200.0,
2025-09-01,sl-jt-box,610931,Normal,250.49,245.99,279.99,551.0,
2025-09-01,sl-lo-box,277324,Normal,803.67,839.99,999.95,9999.99,
2025-09-01,sl-me1-box,644298,Normal,318.0,348.99,348.99,348.99,
2025-09-01,sl-obf-box,501257,Normal,298.52,299.99,350.0,1000.0,
2025-09-01,sl-pe-etb,593355,Normal,105.12,95.0,125.0,2000.0,
2025-09-01,sl-pe-spc,622770,Normal,235.73,239.0,297.0,10000.0,
2025-09-01,sl-pf-etb,528040,Normal,234.59,238.0,274.99,775.0,
2025-09-01,sl-shf-etb,228821,Normal,95.5,90.0,119.95,499.99,
2025-09-01,sl-ss-box,565606,Normal,251.05,240.0,300.0,4999.99,
2025-09-01,sl-st-box,283389,Normal,444.28,445.0,549.99,9999.99,
2025-09-01,sl-tf-box,536225,Normal,242.1,241.0,290.0,500.0,
2025-09-01,sv2-185,497557,Normal,0.3,0.2,0.4,30.0,
2025-09-01,sv2-185,497557,Reverse Holofoil,0.48,0.24,0.6,7.99,
2025-09-01,sv2-254,497669,Holofoil,17.53,12.99,19.14,100.0,19.97
2025-09-01,sv2-269,497689,Holofoil,49.18,48.31,60.0,259.99,
2025-09-01,sv3pt5-151,516566,Holofoil,6.53,5.8,7.99,40.0,
2025-09-01,sv3pt5-199,517045,Holofoil,256.46,205.0,300.0,900.0,
2025-09-01,sv3pt5-205,517051,Holofoil,15.58,12.0,17.0,100.0,
2025-09-01,sv3pt5-4,502555,Normal,0.15,0.01,0.15,5.0,
2025-09-01,sv3pt5-4,502555,Reverse Holofoil,0.2,0.03,0.25,4.95,
2025-09-01,sv3pt5-6,502558,Holofoil,4.04,3.0,4.96,50.0,
2025-09-01,sv3pt5-7,502548,Normal,0.11,0.01,0.15,4.95,
2025-09-01,sv3pt5-7,502548,Reverse Holofoil,0.18,0.03,0.25,4.95,0.17
2025-09-01,sv4pt5-234,535090,Holofoil,246.92,246.99,299.99,549.99,
2025-09-01,sv4pt5-54,534416,Holofoil,3.13,2.0,3.5,34.99,
2025-09-01,sv8-57,590025,Holofoil,4.57,3.0,6.0,50.0,
2025-09-01,sv8pt5-149,610504,Holofoil,203.29,188.99,214.48,800.0,
2025-09-01,sv8pt5-155,610510,Holofoil,202.5,189.5,219.95,599.95,
2025-09-01,sv8pt5-156,610511,Holofoil,300.48,280.0,358.49,800.0,
2025-09-01,sv8pt5-161,610516,Holofoil,837.09,780.0,964.0,1999.95,
2025-09-01,sv8pt5-167,610522,Holofoil,107.95,97.99,119.97,299.95,
2025-09-01,sv8pt5-179,610534,Holofoil,42.04,42.0,59.99,270.0,
2025-09-01,sv8pt5-28,610383,Holofoil,1.24,0.5,1.4,9.95,
2025-09-01,sv8pt5-47,610402,Normal,0.06,0.01,0.1,4.95,0.03
2025-09-01,sv8pt5-47,610402,Reverse Holofoil,0.08,0.01,0.14,20.0,0.07
2025-09-01,sv8pt5-59,610414,Holofoil,0.29,0.01,0.31,100.0,
2025-09-01,sv8pt5-59,610414,Reverse Holofoil,0.37,0.07,0.43,25.0,
2025-09-01,sv8pt5-60,610415,Holofoil,4.45,3.68,5.45,40.0,
2025-09-01,svp-085,518861,Normal,461.05,474.96,509.0,2500.0,994.49
2025-09-01,swsh11-186,284137,Holofoil,565.96,424.35,649.99,2000.0,649.98
2025-09-01,swsh12-186,451834,Holofoil,363.88,348.99,485.0,799.99,386.99
2025-09-01,swsh12pt5gg-GG69,478100,Holofoil,171.89,180.0,209.54,1000.0,199.58
2025-09-01,swsh35-25,223018,Normal,0.12,0.03,0.2,4.95,
2025-09-01,swsh35-25,223018,Reverse Holofoil,0.21,0.09,0.25,4.95,
2025-09-01,swsh35-74,223073,Holofoil,155.19,147.5,197.77,1500.0,164.99
2025-09-01,swsh45sv-SV107,232496,Holofoil,100.54,95.0,119.6,349.95,99.99
2025-09-01,swsh7-204,246693,Holofoil,28.97,25.99,35.0,150.0,44.69
2025-09-01,swsh7-205,246696,Holofoil,358.57,308.64,399.99,849.99,320.3
2025-09-01,swsh7-208,246755,Holofoil,27.34,25.0,33.61,59.99,29.62
2025-09-01,swsh7-209,246756,Holofoil,265.04,245.0,284.75,599.99,270.98
2025-09-01,swsh7-211,246702,Holofoil,40.35,38.68,50.0,99.99,43.1
2025-09-01,swsh7-212,246704,Holofoil,289.38,268.64,345.0,1000.0,303.95
2025-09-01,swsh7-215,246723,Holofoil,1388.25,1099.99,1699.97,2999.99,1699.98
2025-09-01,swsh7-218,246733,Holofoil,665.47,540.0,749.99,1499.99,719.99
2025-09-01,swsh7-41,246753,Holofoil,5.43,4.0,6.0,19.99,5.99
2025-09-01,swsh7-65,246690,Holofoil,10.5,8.0,10.75,500.0,11.1
