date,asset_id,product_id,subtype,market,low,mid,high,direct_low
2025-05-01,base1-15,42355,Holofoil,122.38,70.0,120.0,300.0,115.5
2025-05-01,base1-16,42356,Holofoil,43.04,22.0,33.67,9999.0,
2025-05-01,base1-2,42360,Holofoil,159.35,109.0,146.9,249.99,99.9
2025-05-01,base1-4,42382,Holofoil,450.59,300.0,499.99,1249.99,
2025-05-01,base1-58,42402,Normal,3.23,0.5,2.22,9999.0,1.25
2025-05-01,cel25c-4,250320,Holofoil,98.81,80.0,101.05,250.0,84.99
2025-05-01,gym2-2,83861,1st Edition Holofoil,764.5,500.0,519.99,799.99,
2025-05-01,gym2-2,83861,Unlimited Holofoil,350.64,347.69,397.72,599.0,255.4
2025-05-01,neo1-9,86903,1st Edition Holofoil,1251.5,646.43,1809.85,2954.98,
2025-05-01,neo1-9,86903,Unlimited Holofoil,401.6,220.98,359.99,1000.0,
2025-05-01,sl-151-bundle,502000,Normal,66.57,59.95,70.0,230.0,
2025-05-01,sl-151-etb,503313,Normal,214.53,210.0,247.47,4999.99,
2025-05-01,sl-151-upc,502005,Normal,340.39,332.96,399.99,26500.0,
2025-05-01,sl-ar-box,265519,Normal,266.33,271.99,300.0,1999.99,
2025-05-01,sl-bs-box,256141,Normal,300.16,295.0,364.98,999.99,
2025-05-01,sl-cel-upc,245140,Normal,449.51,462.0,500.0,1499.95,
2025-05-01,sl-champ-etb,218791,Normal,126.61,118.91,140.0,800.0,
2025-05-01,sl-cz-etb,453470,Normal,141.64,134.95,150.0,1999.99,
2025-05-01,sl-dr-box,624679,Normal,271.76,267.98,282.68,320.0,
2025-05-01,sl-evs-box,242436,Normal,1412.23,1400.0,2000.0,9999.99,
2025-05-01,sl-evs-etb,243721,Normal,485.43,494.98,500.0,979.99,
2025-05-01,sl-fs-box,247654,Normal,488.9,500.0,600.0,1224.99,
2025-05-01,sl-hf-etb,194729,Normal,290.51,290.0,300.0,999.98,
2025-05-01,sl-jp-151,565243,Normal,168.58,165.0,178.98,399.99,
2025-05-01,sl-jp-terastal,603428,Normal,117.6,113.0,123.97,200.0,
2025-05-01,sl-jt-box,610931,Normal,208.88,200.0,240.69,600.0,
2025-05-01,sl-lo-box,277324,Normal,393.01,385.0,419.99,1299.99,
2025-05-01,sl-obf-box,501257,Normal,210.9,210.0,249.95,999.99,
2025-05-01,sl-pe-etb,593355,Normal,118.06,104.85,142.24,299.99,
2025-05-01,sl-pe-spc,622770,Normal,294.2,289.69,299.39,450.0,
2025-05-01,sl-pf-etb,528040,Normal,139.88,133.0,142.47,209.98,
2025-05-01,sl-shf-etb,228821,Normal,81.91,75.0,89.99,499.99,
2025-05-01,sl-ss-box,565606,Normal,253.26,245.0,289.99,4999.99,
2025-05-01,sl-st-box,283389,Normal,270.91,273.04,300.0,1199.99,
2025-05-01,sl-tf-box,536225,Normal,198.21,190.0,207.5,400.0,
2025-05-01,sv2-185,497557,Normal,0.38,0.01,0.41,4.99,0.34
